StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q6,Q7,Q7_4_TEXT,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14_6_TEXT,Q15,Q15_3_TEXT,Q15_5_TEXT,Q15_4_TEXT,Q15_2_TEXT,Q15_1_TEXT,Q15_6_TEXT,Q17,Q18,Q18_8_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q24_1,Q24_2,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28,Q29,Q30,Q31,Q32,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_8,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q38_7,Q38_8,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q40_1,Q40_2,Q40_3,Q40_4,Q40_5,Q41,Q42,Q43,Q44,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q48_1,Q48_2,Q49,Q50,Q51,Q52_1,Q52_2,Q52_3,Q52_4,Q52_5,Q52_6,Q52_7,Q52_8,Q53,Q53_7_TEXT,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-12-09 11:50:58,2025-12-09 12:05:51,IP Address,12.74.53.101,100,892,True,2025-12-09 12:05:52,R_7JRVnVYUgwMyGyx,,,,,40.8004,-73.9504,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,NY,2008,No,Yes,17 years,Pediatric (birth-18),"Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,School",,School,,,,,,,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations,Other (please specify)",AAC,Yes,26-50 hours,Slightly familiar,Very important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Moderately important,A few times,A few times,A few times,A few times,A few times,A few times,Never,Never,Never,Never,Never,Never,Moderately familiar,Very familiar,Moderately familiar,Moderately familiar,Some coverage,Minimal coverage,Slightly well,Moderately well,Moderately well,Moderately well,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Slightly well,Slightly confident,Slightly confident,Slightly confident,Strongly disagree,Strongly disagree,Very confident,Very confident,Moderately confident,Moderately confident,Slightly confident,Slightly well,Not well at all,Strongly disagree,Several times,Moderately well,Very confident,Not confident at all,Slightly confident,Slightly confident,Very confident,Very confident,Very confident,Very confident,"Graduate clinical experience,Mentorship or supervision",,0,
2025-12-04 16:13:53,2025-12-04 16:14:05,IP Address,50.48.194.2,10,11,False,2025-12-11 16:14:07,R_3saeHd8Ndp6GmaP,,,,,42.1254,-75.9664,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-04 16:15:59,2025-12-04 16:16:05,IP Address,173.52.114.183,2,6,False,2025-12-11 16:16:12,R_6aoj9tlR0woobh7,,,,,40.821,-73.143,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-04 17:36:24,2025-12-04 17:36:26,IP Address,174.244.144.159,2,2,False,2025-12-11 17:36:28,R_5RVLWQwLL6TaZde,,,,,40.6472,-73.9405,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-04 17:40:13,2025-12-04 17:50:16,IP Address,47.230.19.188,83,603,False,2025-12-11 17:50:17,R_7M0sHKHi2WnK9Jr,,,,,40.7809,-73.9502,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,"New York ",2023,No,Yes,"1 and a half ",Pediatric (birth-18),"Private Practice,School",,School,,,,2 years,,,Employed full-time (35 hours or more per week),Pediatric populations,,Yes,1-25 hours,Slightly familiar,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Considerable coverage,Some coverage,Moderately well,Moderately well,Moderately well,Moderately well,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Not well at all,Slightly confident,Slightly confident,Slightly confident,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-04 19:31:03,2025-12-04 19:34:09,IP Address,71.234.214.172,63,186,False,2025-12-11 19:34:10,R_6CDkriXp0xTHOZt,,,,,41.5695,-72.344,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,,2 Year - In person,,"Connecticut ",2024,No,Yes,1,Pediatric (birth-18),"Hospital,School,Skilled Nursing Facility",,School,,,,,,,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Dysphagia/swallowing,Pediatric populations",,No,1-25 hours,Not familiar at all,Moderately important,Moderately important,Moderately important,Extremely important,Very important,Moderately important,Moderately important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Some coverage,None,Not well at all,Not well at all,Not well at all,Not well at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,QID1
2025-12-04 22:18:30,2025-12-04 22:24:43,IP Address,174.71.8.120,75,372,False,2025-12-11 22:24:51,R_5aHL4AYrEpsduql,,,,,41.1523,-96.0371,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,Nebraska,2003,No,Yes,Almost 22,"Adult (19+),Pediatric (birth-18)","Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School",,"School,Skilled Nursing Facility",,,,,,,Employed full-time (35 hours or more per week),"Adult populations,Dysphagia/swallowing,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations,Other (please specify)",Autism,Yes,1-25 hours,Moderately familiar,Very important,Very important,Very important,Very important,Very important,Very important,Moderately important,A few times,A few times,A few times,Never,A few times,A few times,Once,Once,Once,Once,Once,Once,Not familiar at all,Not familiar at all,Not familiar at all,Not familiar at all,Minimal coverage,Minimal coverage,Slightly well,Slightly well,Slightly well,Slightly well,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 03:33:27,2025-12-05 03:33:56,IP Address,182.84.215.158,10,28,False,2025-12-12 03:34:05,R_5lrZH8aAMa50ru8,,,,,34.7732,113.722,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 03:34:26,2025-12-05 03:35:30,IP Address,198.181.40.198,10,64,False,2025-12-12 03:35:31,R_7LKNvSooYWmIgaB,,,,,34.0515,-118.2707,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 06:49:42,2025-12-05 06:50:05,IP Address,174.216.210.89,10,23,False,2025-12-12 06:50:10,R_3NJpWLQN2AAIvId,,,,,40.6186,-73.9272,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 06:43:11,2025-12-05 07:09:55,IP Address,172.225.132.109,83,1604,False,2025-12-12 07:12:28,R_6Lta4z6rTvx0sAf,,,,,40.7126,-74.0066,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,NY,2020,No,Yes,Almost 6 years,Pediatric (birth-18),"School,Other (please specify)","Young Adult Institute ","Private practice,School",,,2 years,6 years,,,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Dysphagia/swallowing,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations",,No,1-25 hours,Slightly familiar,Very important,Very important,Extremely important,Extremely important,Very important,Very important,Very important,Never,Several times,Once,A few times,Frequently,Once,Never,Frequently,Frequently,Several times,Frequently,Frequently,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Considerable coverage,Considerable coverage,Moderately well,Moderately well,Moderately well,Moderately well,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Moderately well,Moderately confident,Moderately confident,Moderately confident,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 08:52:04,2025-12-05 09:00:22,IP Address,47.201.156.31,83,498,False,2025-12-12 09:00:23,R_6Ld7wO71hRaO41o,,,,,28.1939,-82.5918,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,Florida,2002,No,Yes,23,Pediatric (birth-18),"Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,School,Other (please specify)",University; Interdisciplinary Evaluation Team (funded by Florida Dept of Education),Other (please specify),,,,,,University; multidisciplinary Evaluation Clinic,Employed full-time (35 hours or more per week),"Adult populations,Counseling or psychosocial support,Dysphagia/swallowing,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations,Other (please specify)","AAC ",Yes,1-25 hours,Moderately familiar,Very important,Very important,Extremely important,Extremely important,Very important,Very important,Very important,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Some coverage,Some coverage,Slightly well,Slightly well,Slightly well,Slightly well,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19047619047619047,"QID34,QID87,QID35,QID86,QID47,QID88,QID48,QID70"
2025-12-05 10:47:37,2025-12-05 10:47:52,IP Address,172.56.35.35,10,14,False,2025-12-12 10:48:00,R_8B5nJ02oYJep18q,,,,,40.7035,-73.9235,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 14:35:13,2025-12-05 14:35:15,IP Address,71.190.131.89,2,1,False,2025-12-12 14:35:19,R_7QmIwGnFjRX31Z0,,,,,40.7684,-73.5254,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 14:49:01,2025-12-05 14:49:06,IP Address,47.230.98.133,2,4,False,2025-12-12 14:49:07,R_52MmOdvcVowJE8C,,,,,40.8486,-73.9929,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 14:50:46,2025-12-05 14:50:48,IP Address,66.108.246.230,2,1,False,2025-12-12 14:50:50,R_32Kn3SWmBFjubEN,,,,,40.7109,-73.7388,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-05 19:11:21,2025-12-05 19:11:23,IP Address,72.80.127.232,2,2,False,2025-12-12 19:11:28,R_6DulhPmVzwQfiYp,,,,,40.781,-73.9501,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-08 06:05:38,2025-12-08 06:05:40,IP Address,104.28.56.3,2,2,False,2025-12-15 06:06:02,R_5cU2QMqhSuecGpo,,,,,40.7126,-74.0066,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-12-15 11:04:02,2025-12-15 11:12:14,IP Address,129.137.96.20,100,491,True,2025-12-15 11:12:15,R_1TC8sV6FeoLACsV,,,,,39.1256,-84.5127,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,Illinois,2012,No,Yes,13,Adult (19+),"Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School",,Other (please specify),,,,,,university,Employed full-time (35 hours or more per week),"Adult populations,Counseling or psychosocial support,Dysphagia/swallowing,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations",,Yes,101+ hours,Slightly familiar,Very important,Very important,Very important,Very important,Very important,Very important,Moderately important,Never,Never,Never,Never,Never,Never,Never,Once,Once,Never,Once,Once,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Considerable coverage,Some coverage,Moderately well,Moderately well,Slightly well,Slightly well,Somewhat comfortable,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Very comfortable,Somewhat comfortable,Neutral,Somewhat comfortable,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Somewhat comfortable,Neutral,Somewhat comfortable,Neutral,Very comfortable,Very comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Neutral,Somewhat uncomfortable,Slightly well,Slightly confident,Slightly confident,Not confident at all,Somewhat agree,Somewhat agree,Slightly confident,Slightly confident,Slightly confident,Moderately confident,Slightly confident,Not well at all,Not well at all,Somewhat agree,Several times,Slightly well,Moderately confident,Not confident at all,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,"Access to evidence-based protocols,CEU workshops/webinars",,0,
2025-12-16 09:00:49,2025-12-16 09:07:58,IP Address,68.191.0.130,100,428,True,2025-12-16 09:07:58,R_1Uv4LGnXapwfLqx,,,,,34.8525,-82.4496,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,Accelerated program,,"Pennsylvania ",2010,No,Yes,15,"Adult (19+),Pediatric (birth-18)","Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School",,Hospital,"Inpatient Behavioral Autism ",,,,,,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Neurogenic communication disorders",,Yes,26-50 hours,Slightly familiar,Moderately important,Very important,Very important,Very important,Very important,Very important,Moderately important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Some coverage,Some coverage,Slightly well,Slightly well,Slightly well,Slightly well,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Slightly well,Slightly confident,Slightly confident,Slightly confident,Strongly agree,Strongly agree,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Very well,Very well,Strongly agree,Several times,Moderately well,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,"Access to evidence-based protocols,CEU workshops/webinars,Graduate coursework,Graduate clinical experience,Interdisciplinary case studies",,0,
2025-12-18 09:38:17,2025-12-18 09:40:13,IP Address,160.129.251.202,21,115,False,2025-12-25 09:40:28,R_6PUBawvkNRqnS4p,,,,,36.1081,-86.7738,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,Oklahoma,2022,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
